"subject"	"activity_labels"	"Mean"
"2130"	8	"WALKING_DOWNSTAIRS"	-0.941463606176471
"2131"	1	"WALKING_UPSTAIRS"	-0.930261117492163
"2132"	13	"WALKING_UPSTAIRS"	-0.922988145714286
"2133"	18	"WALKING_UPSTAIRS"	-0.931532212142857
"2134"	20	"WALKING_UPSTAIRS"	-0.935498380141243
"2135"	24	"WALKING_UPSTAIRS"	-0.932777220524934
"2136"	25	"LAYING"	-0.977907579850746
"2137"	26	"LAYING"	-0.974579821454082
"2138"	27	"LAYING"	-0.979501676702128
"2139"	28	"LAYING"	-0.952103681306283
"2140"	29	"LAYING"	-0.935579036886628
"2141"	30	"LAYING"	-0.938364783584856
"2142"	8	"SITTING"	-0.962108479385475
"2143"	11	"SITTING"	-0.948647514968354
"2144"	14	"SITTING"	-0.95866274
"2145"	15	"SITTING"	-0.955211286463415
"2146"	16	"SITTING"	-0.947225332185792
"2147"	17	"SITTING"	-0.949272347430189
"2148"	17	"STANDING"	-0.956369098058252
"2149"	19	"STANDING"	-0.939206659027778
"2150"	21	"STANDING"	-0.955334214534314
"2151"	22	"STANDING"	-0.967660966915888
"2152"	23	"STANDING"	-0.956174984193548
"2153"	25	"STANDING"	-0.962397774590643
"2154"	2	"WALKING"	-0.959126926854305
"2155"	4	"WALKING"	-0.961638442996845
"2156"	9	"WALKING"	-0.959119785763889
"2157"	10	"WALKING"	-0.959858712857143
"2158"	12	"WALKING"	-0.9554292501875
"2159"	13	"WALKING"	-0.962696469452736
"2160"	1	"WALKING_DOWNSTAIRS"	-0.880211150357143
"2161"	3	"WALKING_DOWNSTAIRS"	-0.910962772668622
"2162"	5	"WALKING_DOWNSTAIRS"	-0.923405048609272
"2163"	6	"WALKING_DOWNSTAIRS"	-0.923831367723077
"2164"	7	"WALKING_DOWNSTAIRS"	-0.925479292532468
"2165"	8	"WALKING_DOWNSTAIRS"	-0.918919718333333
"2166"	1	"WALKING_UPSTAIRS"	-0.902477649905956
"2167"	13	"WALKING_UPSTAIRS"	-0.913906817301587
"2168"	18	"WALKING_UPSTAIRS"	-0.919129991126374
"2169"	20	"WALKING_UPSTAIRS"	-0.919867779774011
"2170"	24	"WALKING_UPSTAIRS"	-0.907734172965879
"2171"	25	"LAYING"	-0.705602285910448
"2172"	26	"LAYING"	-0.709771160170663
"2173"	27	"LAYING"	-0.715571983896277
"2174"	28	"LAYING"	-0.573941625301047
"2175"	29	"LAYING"	-0.584695459929651
"2176"	30	"LAYING"	-0.61276439193107
"2177"	8	"SITTING"	-0.868307572368715
"2178"	11	"SITTING"	-0.857463208095728
"2179"	14	"SITTING"	-0.852333518934985
"2180"	15	"SITTING"	-0.832036202248476
"2181"	16	"SITTING"	-0.805893764685792
"2182"	17	"SITTING"	-0.784758217615472
"2183"	17	"STANDING"	-0.882138016699029
"2184"	19	"STANDING"	-0.89338791056695
"2185"	21	"STANDING"	-0.871231259306373
"2186"	22	"STANDING"	-0.944782905246106
"2187"	23	"STANDING"	-0.87574341621129
"2188"	25	"STANDING"	-0.910141773672515
"2189"	2	"WALKING"	-0.749032256344371
"2190"	4	"WALKING"	-0.781896034561514
"2191"	9	"WALKING"	-0.754399844375
"2192"	10	"WALKING"	-0.755496459489796
"2193"	12	"WALKING"	-0.736929286340625
"2194"	13	"WALKING"	-0.744414266920398
"2195"	1	"WALKING_DOWNSTAIRS"	-0.502654503178571
"2196"	3	"WALKING_DOWNSTAIRS"	-0.484809632154545
"2197"	5	"WALKING_DOWNSTAIRS"	-0.498458625309934
"2198"	6	"WALKING_DOWNSTAIRS"	-0.508383303263385
"2199"	7	"WALKING_DOWNSTAIRS"	-0.535058713289935
"2200"	8	"WALKING_DOWNSTAIRS"	-0.588782739156863
"2201"	1	"WALKING_UPSTAIRS"	-0.304893497903386
"2202"	13	"WALKING_UPSTAIRS"	-0.307216171861905
"2203"	18	"WALKING_UPSTAIRS"	-0.357757739124176
"2204"	20	"WALKING_UPSTAIRS"	-0.290377479791017
"2205"	24	"WALKING_UPSTAIRS"	-0.331091111218635
"2206"	25	"LAYING"	-0.754505012967164
"2207"	26	"LAYING"	-0.742227461067857
"2208"	27	"LAYING"	-0.756795523982447
"2209"	28	"LAYING"	-0.710015914379581
"2210"	29	"LAYING"	-0.637473454380814
"2211"	30	"LAYING"	-0.622000788412533
"2212"	8	"SITTING"	-0.770076732932961
"2213"	11	"SITTING"	-0.704287627826899
"2214"	14	"SITTING"	-0.714911889578947
"2215"	15	"SITTING"	-0.726016188683841
"2216"	16	"SITTING"	-0.693574243185792
"2217"	17	"SITTING"	-0.640429422482264
"2218"	17	"STANDING"	-1
"2219"	19	"STANDING"	-0.944685992444444
"2220"	21	"STANDING"	-0.912293272889706
"2221"	22	"STANDING"	-0.980354780311526
"2222"	23	"STANDING"	-0.987730166478495
"2223"	25	"STANDING"	-0.976478297836257
"2224"	2	"WALKING"	-0.993528919635762
"2225"	4	"WALKING"	-0.984128666277603
"2226"	9	"WALKING"	-0.979444709520833
"2227"	10	"WALKING"	-0.977462242564626
"2228"	12	"WALKING"	-0.974437657959375
"2229"	13	"WALKING"	-0.914186084378109
"2230"	1	"WALKING_DOWNSTAIRS"	-1
"2231"	3	"WALKING_DOWNSTAIRS"	-0.982233767797654
"2232"	5	"WALKING_DOWNSTAIRS"	-0.984260287615894
"2233"	6	"WALKING_DOWNSTAIRS"	-0.949584868572308
"2234"	7	"WALKING_DOWNSTAIRS"	-0.911975199406948
"2235"	8	"WALKING_DOWNSTAIRS"	-0.819272910927451
"2236"	1	"WALKING_UPSTAIRS"	-1
"2237"	13	"WALKING_UPSTAIRS"	-0.976717800960317
"2238"	18	"WALKING_UPSTAIRS"	-0.969807537004945
"2239"	20	"WALKING_UPSTAIRS"	-0.936060393194915
"2240"	24	"WALKING_UPSTAIRS"	-0.919285329604724
"2241"	25	"LAYING"	-0.696682804149254
"2242"	26	"LAYING"	-0.666198781541071
"2243"	27	"LAYING"	-0.713717987103723
"2244"	28	"LAYING"	-0.608654050219895
"2245"	29	"LAYING"	-0.537373477517733
"2246"	30	"LAYING"	-0.575887556505483
"2247"	8	"SITTING"	-0.624334093843575
"2248"	11	"SITTING"	-0.615639593281646
"2249"	14	"SITTING"	-0.604694857132167
"2250"	15	"SITTING"	-0.655634373339329
"2251"	16	"SITTING"	-0.604920014828415
"2252"	17	"SITTING"	-0.655691803176226
"2253"	17	"STANDING"	-0.537183073659223
"2254"	19	"STANDING"	-0.655041401798056
"2255"	21	"STANDING"	-0.744385686217892
"2256"	22	"STANDING"	-0.751854256165109
"2257"	23	"STANDING"	-0.706636188616398
"2258"	25	"STANDING"	-0.714180490755848
"2259"	2	"WALKING"	-0.652246465586424
"2260"	4	"WALKING"	-0.694138463626498
"2261"	9	"WALKING"	-0.762247171567708
"2262"	10	"WALKING"	-0.695915846615646
"2263"	12	"WALKING"	-0.713754348528125
"2264"	13	"WALKING"	-0.798523965077114
"2265"	1	"WALKING_DOWNSTAIRS"	-0.628714269089286
"2266"	3	"WALKING_DOWNSTAIRS"	-0.66799973715044
"2267"	5	"WALKING_DOWNSTAIRS"	-0.598137324524868
"2268"	6	"WALKING_DOWNSTAIRS"	-0.579316474899385
"2269"	7	"WALKING_DOWNSTAIRS"	-0.654734522833117
"2270"	8	"WALKING_DOWNSTAIRS"	-0.667293882264706
"2271"	1	"WALKING_UPSTAIRS"	-0.71826640423895
"2272"	13	"WALKING_UPSTAIRS"	-0.85865365331746
"2273"	18	"WALKING_UPSTAIRS"	-0.65508115751978
"2274"	20	"WALKING_UPSTAIRS"	-0.754084543133898
"2275"	24	"WALKING_UPSTAIRS"	-0.695584173034383
"2276"	25	"LAYING"	-0.611527359552239
"2277"	26	"LAYING"	-0.590279117992347
"2278"	27	"LAYING"	-0.5955302415
"2279"	28	"LAYING"	-0.637835726137958
"2280"	29	"LAYING"	-0.625742551959302
"2281"	30	"LAYING"	-0.586945277592689
"2282"	8	"SITTING"	-0.368269627737318
"2283"	11	"SITTING"	-0.391629878547785
"2284"	14	"SITTING"	-0.423691673872136
"2285"	15	"SITTING"	-0.447198923737195
"2286"	16	"SITTING"	-0.470140063696995
"2287"	17	"SITTING"	-0.494359349215094
"2288"	17	"STANDING"	-0.406861273300971
"2289"	19	"STANDING"	-0.375264922344444
"2290"	21	"STANDING"	-0.384309818508088
"2291"	22	"STANDING"	-0.36040548578785
"2292"	23	"STANDING"	-0.380250956228495
"2293"	25	"STANDING"	-0.344681100034211
"2294"	2	"WALKING"	-0.406483438493377
"2295"	4	"WALKING"	-0.375373629167192
"2296"	9	"WALKING"	-0.395313304207292
"2297"	10	"WALKING"	-0.423446129867347
"2298"	12	"WALKING"	-0.422702249146875
"2299"	13	"WALKING"	-0.431045283771144
"2300"	1	"WALKING_DOWNSTAIRS"	-0.60605554
"2301"	3	"WALKING_DOWNSTAIRS"	-0.595585006950147
"2302"	5	"WALKING_DOWNSTAIRS"	-0.593865153046358
"2303"	6	"WALKING_DOWNSTAIRS"	-0.596792691876923
"2304"	7	"WALKING_DOWNSTAIRS"	-0.596044204480519
"2305"	8	"WALKING_DOWNSTAIRS"	-0.570141079411765
"2306"	1	"WALKING_UPSTAIRS"	-0.633276697805643
"2307"	13	"WALKING_UPSTAIRS"	-0.65130429097619
"2308"	18	"WALKING_UPSTAIRS"	-0.651421381758242
"2309"	20	"WALKING_UPSTAIRS"	-0.657708444350283
"2310"	24	"WALKING_UPSTAIRS"	-0.626251943490814
"2311"	25	"LAYING"	0.622438694925373
"2312"	26	"LAYING"	0.602378772091837
"2313"	27	"LAYING"	0.604150143830053
"2314"	28	"LAYING"	0.644699566204188
"2315"	29	"LAYING"	0.63312736784593
"2316"	30	"LAYING"	0.59672175129765
"2317"	8	"SITTING"	0.393447144127374
"2318"	11	"SITTING"	0.416041181803797
"2319"	14	"SITTING"	0.447992600164087
"2320"	15	"SITTING"	0.471132277192073
"2321"	16	"SITTING"	0.487124272655738
"2322"	17	"SITTING"	0.508258353757359
"2323"	17	"STANDING"	0.439558798242718
"2324"	19	"STANDING"	0.402610339529167
"2325"	21	"STANDING"	0.407093572448284
"2326"	22	"STANDING"	0.390806437462928
"2327"	23	"STANDING"	0.404991904944086
"2328"	25	"STANDING"	0.369588799228392
"2329"	2	"WALKING"	0.481938642251656
"2330"	4	"WALKING"	0.450228222586751
"2331"	9	"WALKING"	0.468953512479167
"2332"	10	"WALKING"	0.495979650408163
"2333"	12	"WALKING"	0.491876333996875
"2334"	13	"WALKING"	0.502075505721393
"2335"	1	"WALKING_DOWNSTAIRS"	0.675327256071429
"2336"	3	"WALKING_DOWNSTAIRS"	0.660134230469208
"2337"	5	"WALKING_DOWNSTAIRS"	0.657993242781457
"2338"	6	"WALKING_DOWNSTAIRS"	0.660206028769231
"2339"	7	"WALKING_DOWNSTAIRS"	0.660501112272727
"2340"	8	"WALKING_DOWNSTAIRS"	0.633898827254902
"2341"	1	"WALKING_UPSTAIRS"	0.681560933981191
"2342"	13	"WALKING_UPSTAIRS"	0.704378264126984
"2343"	18	"WALKING_UPSTAIRS"	0.701179811730769
"2344"	20	"WALKING_UPSTAIRS"	0.704512966553672
"2345"	24	"WALKING_UPSTAIRS"	0.674570941023622
"2346"	25	"LAYING"	-0.633231066716418
"2347"	26	"LAYING"	-0.614382480484694
"2348"	27	"LAYING"	-0.612606514319149
"2349"	28	"LAYING"	-0.651378619424084
"2350"	29	"LAYING"	-0.640333835625
"2351"	30	"LAYING"	-0.606401919346736
"2352"	8	"SITTING"	-0.418778753727151
"2353"	11	"SITTING"	-0.44056320385443
"2354"	14	"SITTING"	-0.472425854569659
"2355"	15	"SITTING"	-0.495160029862805
"2356"	16	"SITTING"	-0.504074196081967
"2357"	17	"SITTING"	-0.52209152095434
"2358"	17	"STANDING"	-0.472515725873786
"2359"	19	"STANDING"	-0.430080760968611
"2360"	21	"STANDING"	-0.430039118704902
"2361"	22	"STANDING"	-0.42141382166947
"2362"	23	"STANDING"	-0.429884215847581
"2363"	25	"STANDING"	-0.394676084452632
"2364"	2	"WALKING"	-0.55455649218543
"2365"	4	"WALKING"	-0.521763193059937
"2366"	9	"WALKING"	-0.539538071319444
"2367"	10	"WALKING"	-0.565961488231293
"2368"	12	"WALKING"	-0.55845434934375
"2369"	13	"WALKING"	-0.570389445074627
"2370"	1	"WALKING_DOWNSTAIRS"	-0.744482390714286
"2371"	3	"WALKING_DOWNSTAIRS"	-0.723865218944282
"2372"	5	"WALKING_DOWNSTAIRS"	-0.721183280927152
"2373"	6	"WALKING_DOWNSTAIRS"	-0.722656231138462
"2374"	7	"WALKING_DOWNSTAIRS"	-0.724099532435065
"2375"	8	"WALKING_DOWNSTAIRS"	-0.696392443137255
"2376"	1	"WALKING_UPSTAIRS"	-0.729127529122257
"2377"	13	"WALKING_UPSTAIRS"	-0.756991469126984
"2378"	18	"WALKING_UPSTAIRS"	-0.750250247692308
"2379"	20	"WALKING_UPSTAIRS"	-0.750560684830509
"2380"	24	"WALKING_UPSTAIRS"	-0.722005452362205
"2381"	25	"LAYING"	0.644046701791045
"2382"	26	"LAYING"	0.626432641071429
"2383"	27	"LAYING"	0.621047036906915
"2384"	28	"LAYING"	0.658027277460733
"2385"	29	"LAYING"	0.64751387831686
"2386"	30	"LAYING"	0.616133615492689
"2387"	8	"SITTING"	0.444355804430168
"2388"	11	"SITTING"	0.465290263039873
"2389"	14	"SITTING"	0.497089973176471
"2390"	15	"SITTING"	0.519382958417683
"2391"	16	"SITTING"	0.521105071379781
"2392"	17	"SITTING"	0.535982694116981
"2393"	17	"STANDING"	0.505813471174757
"2394"	19	"STANDING"	0.457762584825778
"2395"	21	"STANDING"	0.453245088165686
"2396"	22	"STANDING"	0.452307867654206
"2397"	23	"STANDING"	0.455021401744624
"2398"	25	"STANDING"	0.420033145093713
"2399"	2	"WALKING"	0.624236033741722
"2400"	4	"WALKING"	0.589862251072555
"2401"	9	"WALKING"	0.606962862361111
"2402"	10	"WALKING"	0.633306991802721
"2403"	12	"WALKING"	0.62235788490625
"2404"	13	"WALKING"	0.63590204920398
"2405"	1	"WALKING_DOWNSTAIRS"	0.813530587142857
"2406"	3	"WALKING_DOWNSTAIRS"	0.786777606832845
"2407"	5	"WALKING_DOWNSTAIRS"	0.783432334370861
"2408"	6	"WALKING_DOWNSTAIRS"	0.784141583446154
"2409"	7	"WALKING_DOWNSTAIRS"	0.786838237857143
"2410"	8	"WALKING_DOWNSTAIRS"	0.757608264901961
"2411"	1	"WALKING_UPSTAIRS"	0.776019466206897
"2412"	13	"WALKING_UPSTAIRS"	0.809185151984127
"2413"	18	"WALKING_UPSTAIRS"	0.798675078763736
"2414"	20	"WALKING_UPSTAIRS"	0.795899377372881
"2415"	24	"WALKING_UPSTAIRS"	0.768592992020997
"2416"	25	"LAYING"	-0.230428468402985
"2417"	26	"LAYING"	-0.239408389573316
"2418"	27	"LAYING"	-0.219539496819255
"2419"	28	"LAYING"	-0.248873828285628
"2420"	29	"LAYING"	-0.333079360657035
"2421"	30	"LAYING"	-0.349227818013995
"2422"	8	"SITTING"	-0.378644240661453
"2423"	11	"SITTING"	-0.385848307812975
"2424"	14	"SITTING"	-0.466093806549907
"2425"	15	"SITTING"	-0.436198287095091
"2426"	16	"SITTING"	-0.444040568143169
"2427"	17	"SITTING"	-0.454868197282641
"2428"	17	"STANDING"	-0.539720985184466
"2429"	19	"STANDING"	-0.507943645646389
"2430"	21	"STANDING"	-0.483597175823774
"2431"	22	"STANDING"	-0.48078810882243
"2432"	23	"STANDING"	-0.491879649471237
"2433"	25	"STANDING"	-0.491425887568246
"2434"	2	"WALKING"	-0.118172471665894
"2435"	4	"WALKING"	-0.0878803085822397
"2436"	9	"WALKING"	-0.132043080737847
"2437"	10	"WALKING"	-0.10514873272449
"2438"	12	"WALKING"	-0.102058531263156
"2439"	13	"WALKING"	-0.084738344661194
"2440"	1	"WALKING_DOWNSTAIRS"	-0.309571236571429
"2441"	3	"WALKING_DOWNSTAIRS"	-0.297021011805572
"2442"	5	"WALKING_DOWNSTAIRS"	-0.237648934011258
"2443"	6	"WALKING_DOWNSTAIRS"	-0.230966764269969
"2444"	7	"WALKING_DOWNSTAIRS"	-0.218836814288636
"2445"	8	"WALKING_DOWNSTAIRS"	-0.209018257051863
"2446"	1	"WALKING_UPSTAIRS"	-0.488111494535423
"2447"	13	"WALKING_UPSTAIRS"	-0.486134772142857
"2448"	18	"WALKING_UPSTAIRS"	-0.49617831192033
"2449"	20	"WALKING_UPSTAIRS"	-0.506251526163842
"2450"	24	"WALKING_UPSTAIRS"	-0.503133610965879
"2451"	25	"LAYING"	0.217652729226866
"2452"	26	"LAYING"	0.204705824748087
"2453"	27	"LAYING"	0.177271042180452
"2454"	28	"LAYING"	0.203660688832984
"2455"	29	"LAYING"	0.293809188677035
"2456"	30	"LAYING"	0.309653886906841
"2457"	8	"SITTING"	0.342413851837877
"2458"	11	"SITTING"	0.353225909215823
"2459"	14	"SITTING"	0.441325029656656
"2460"	15	"SITTING"	0.408007760235579
"2461"	16	"SITTING"	0.410976213943333
"2462"	17	"SITTING"	0.419602976950566
"2463"	17	"STANDING"	0.509885014720388
"2464"	19	"STANDING"	0.477761521219306
"2465"	21	"STANDING"	0.451833745454706
"2466"	22	"STANDING"	0.449816456657944
"2467"	23	"STANDING"	0.459675102994892
"2468"	25	"STANDING"	0.461520388221637
"2469"	2	"WALKING"	0.136534644683113
"2470"	4	"WALKING"	0.1065661869853
"2471"	9	"WALKING"	0.140988641481389
"2472"	10	"WALKING"	0.119499924756463
"2473"	12	"WALKING"	0.112314724526906
"2474"	13	"WALKING"	0.100773719300498
"2475"	1	"WALKING_DOWNSTAIRS"	0.334087314464286
"2476"	3	"WALKING_DOWNSTAIRS"	0.311518530969795
"2477"	5	"WALKING_DOWNSTAIRS"	0.248746735576159
"2478"	6	"WALKING_DOWNSTAIRS"	0.242408062245538
"2479"	7	"WALKING_DOWNSTAIRS"	0.229366055449351
"2480"	8	"WALKING_DOWNSTAIRS"	0.228246239052941
"2481"	1	"WALKING_UPSTAIRS"	0.495589217163009
"2482"	13	"WALKING_UPSTAIRS"	0.494512512642857
"2483"	18	"WALKING_UPSTAIRS"	0.505161584950549
"2484"	20	"WALKING_UPSTAIRS"	0.505992683333333
"2485"	24	"WALKING_UPSTAIRS"	0.511445495094488
"2486"	25	"LAYING"	-0.257315886268657
"2487"	26	"LAYING"	-0.220371472669388
"2488"	27	"LAYING"	-0.186326648041596
"2489"	28	"LAYING"	-0.207565142741099
"2490"	29	"LAYING"	-0.298172205975872
"2491"	30	"LAYING"	-0.312649626967493
"2492"	8	"SITTING"	-0.346890049429497
"2493"	11	"SITTING"	-0.361082008680063
"2494"	14	"SITTING"	-0.451978277508669
"2495"	15	"SITTING"	-0.417068076566226
"2496"	16	"SITTING"	-0.414320696545902
"2497"	17	"SITTING"	-0.419895222061509
"2498"	17	"STANDING"	-0.510081538464078
"2499"	19	"STANDING"	-0.479796868098278
"2500"	21	"STANDING"	-0.453846228842402
"2501"	22	"STANDING"	-0.452890441180997
"2502"	23	"STANDING"	-0.460658159413172
"2503"	25	"STANDING"	-0.465017923027193
"2504"	2	"WALKING"	-0.214577287447351
"2505"	4	"WALKING"	-0.186866799278076
"2506"	9	"WALKING"	-0.208153452252122
"2507"	10	"WALKING"	-0.194269162441156
"2508"	12	"WALKING"	-0.182800463443438
"2509"	13	"WALKING"	-0.178787833663333
"2510"	1	"WALKING_DOWNSTAIRS"	-0.407895466142857
"2511"	3	"WALKING_DOWNSTAIRS"	-0.375095422848328
"2512"	5	"WALKING_DOWNSTAIRS"	-0.312774659382119
"2513"	6	"WALKING_DOWNSTAIRS"	-0.307270931672308
"2514"	7	"WALKING_DOWNSTAIRS"	-0.293887498691419
"2515"	8	"WALKING_DOWNSTAIRS"	-0.302933671078431
"2516"	1	"WALKING_UPSTAIRS"	-0.538246504711599
"2517"	13	"WALKING_UPSTAIRS"	-0.538303257865079
"2518"	18	"WALKING_UPSTAIRS"	-0.548883047967033
"2519"	20	"WALKING_UPSTAIRS"	-0.539212474124294
"2520"	24	"WALKING_UPSTAIRS"	-0.554094346824147
"2521"	25	"LAYING"	0.318201521910448
"2522"	26	"LAYING"	0.257334554692577
"2523"	27	"LAYING"	0.217415193969122
"2524"	28	"LAYING"	0.232763360686335
"2525"	29	"LAYING"	0.321392509474738
"2526"	30	"LAYING"	0.334141932612272
"2527"	8	"SITTING"	0.368968188684358
"2528"	11	"SITTING"	0.386320099849051
"2529"	14	"SITTING"	0.477687673366254
"2530"	15	"SITTING"	0.442033436974085
"2531"	16	"SITTING"	0.433450153486885
"2532"	17	"SITTING"	0.435752390293208
"2533"	17	"STANDING"	0.523433734970874
"2534"	19	"STANDING"	0.495877419074722
"2535"	21	"STANDING"	0.470565253845588
"2536"	22	"STANDING"	0.470759386726791
"2537"	23	"STANDING"	0.476138412476344
"2538"	25	"STANDING"	0.483024496583918
"2539"	2	"WALKING"	0.31381565950298
"2540"	4	"WALKING"	0.288996984896215
"2541"	9	"WALKING"	0.296395162287847
"2542"	10	"WALKING"	0.29075055649932
"2543"	12	"WALKING"	0.27500848984
"2544"	13	"WALKING"	0.279087458227413
"2545"	1	"WALKING_DOWNSTAIRS"	0.500088838571429
"2546"	3	"WALKING_DOWNSTAIRS"	0.457119319494135
"2547"	5	"WALKING_DOWNSTAIRS"	0.396898358206954
"2548"	6	"WALKING_DOWNSTAIRS"	0.392422166483077
"2549"	7	"WALKING_DOWNSTAIRS"	0.378824166025974
"2550"	8	"WALKING_DOWNSTAIRS"	0.398460954558824
"2551"	1	"WALKING_UPSTAIRS"	0.594014789115987
"2552"	13	"WALKING_UPSTAIRS"	0.595284337880952
"2553"	18	"WALKING_UPSTAIRS"	0.605491343346154
"2554"	20	"WALKING_UPSTAIRS"	0.585228293050847
"2555"	24	"WALKING_UPSTAIRS"	0.609577389475066
"2556"	25	"LAYING"	-0.335524417023881
"2557"	26	"LAYING"	-0.298997060592092
"2558"	27	"LAYING"	-0.292982087295213
"2559"	28	"LAYING"	-0.341617805553717
"2560"	29	"LAYING"	-0.39528528806657
"2561"	30	"LAYING"	-0.40082814580188
"2562"	8	"SITTING"	-0.480890202391061
"2563"	11	"SITTING"	-0.495482548138924
"2564"	14	"SITTING"	-0.511396185376564
"2565"	15	"SITTING"	-0.467311100088598
"2566"	16	"SITTING"	-0.490177580016393
"2567"	17	"SITTING"	-0.490143057835094
"2568"	17	"STANDING"	-0.553540132825243
"2569"	19	"STANDING"	-0.532712591330556
"2570"	21	"STANDING"	-0.506832619051225
"2571"	22	"STANDING"	-0.479922515210592
"2572"	23	"STANDING"	-0.50711650229328
"2573"	25	"STANDING"	-0.529068113823977
"2574"	2	"WALKING"	-0.280205590726821
"2575"	4	"WALKING"	-0.23010689358817
"2576"	9	"WALKING"	-0.285597272789583
"2577"	10	"WALKING"	-0.271306531533333
"2578"	12	"WALKING"	-0.3096142156965
"2579"	13	"WALKING"	-0.343816396175622
"2580"	1	"WALKING_DOWNSTAIRS"	-0.401733324642857
"2581"	3	"WALKING_DOWNSTAIRS"	-0.320952743714604
"2582"	5	"WALKING_DOWNSTAIRS"	-0.287095345349669
"2583"	6	"WALKING_DOWNSTAIRS"	-0.292956003239692
"2584"	7	"WALKING_DOWNSTAIRS"	-0.307054182603864
"2585"	8	"WALKING_DOWNSTAIRS"	-0.299126236690196
"2586"	1	"WALKING_UPSTAIRS"	-0.61575635253605
"2587"	13	"WALKING_UPSTAIRS"	-0.623712536746032
"2588"	18	"WALKING_UPSTAIRS"	-0.621698904412775
"2589"	20	"WALKING_UPSTAIRS"	-0.639818599915254
"2590"	24	"WALKING_UPSTAIRS"	-0.645914672902887
"2591"	25	"LAYING"	0.353419504549254
"2592"	26	"LAYING"	0.319167628534439
"2593"	27	"LAYING"	0.31296999852633
"2594"	28	"LAYING"	0.354140881963822
"2595"	29	"LAYING"	0.404438227765988
"2596"	30	"LAYING"	0.412811283165013
"2597"	8	"SITTING"	0.488830421575419
"2598"	11	"SITTING"	0.506760533977848
"2599"	14	"SITTING"	0.521029698900929
"2600"	15	"SITTING"	0.481279714295427
"2601"	16	"SITTING"	0.499524600882514
"2602"	17	"SITTING"	0.502048873752076
"2603"	17	"STANDING"	0.562661837485437
"2604"	19	"STANDING"	0.54036986635
"2605"	21	"STANDING"	0.513543195454951
"2606"	22	"STANDING"	0.489123710387726
"2607"	23	"STANDING"	0.515517297063441
"2608"	25	"STANDING"	0.537052172015497
"2609"	2	"WALKING"	0.343069507810662
"2610"	4	"WALKING"	0.287315269534069
"2611"	9	"WALKING"	0.338145093000868
"2612"	10	"WALKING"	0.316432162631497
"2613"	12	"WALKING"	0.353557666620313
"2614"	13	"WALKING"	0.391859261985075
"2615"	1	"WALKING_DOWNSTAIRS"	0.438755589285714
"2616"	3	"WALKING_DOWNSTAIRS"	0.371836557866569
"2617"	5	"WALKING_DOWNSTAIRS"	0.33451637087649
"2618"	6	"WALKING_DOWNSTAIRS"	0.338104732852738
"2619"	7	"WALKING_DOWNSTAIRS"	0.352005101031494
"2620"	8	"WALKING_DOWNSTAIRS"	0.341032802939216
"2621"	1	"WALKING_UPSTAIRS"	0.641343977576803
"2622"	13	"WALKING_UPSTAIRS"	0.657063273253968
"2623"	18	"WALKING_UPSTAIRS"	0.649394304741758
"2624"	20	"WALKING_UPSTAIRS"	0.667739544350282
"2625"	24	"WALKING_UPSTAIRS"	0.67135172656168
"2626"	25	"LAYING"	-0.37102526019403
"2627"	26	"LAYING"	-0.339116753920663
"2628"	27	"LAYING"	-0.332749979620745
"2629"	28	"LAYING"	-0.366338450774346
"2630"	29	"LAYING"	-0.41324735925814
"2631"	30	"LAYING"	-0.424507114684856
"2632"	8	"SITTING"	-0.496417082864022
"2633"	11	"SITTING"	-0.517713159743038
"2634"	14	"SITTING"	-0.530303320606811
"2635"	15	"SITTING"	-0.494947561895732
"2636"	16	"SITTING"	-0.508527758751366
"2637"	17	"SITTING"	-0.513681683142642
"2638"	17	"STANDING"	-0.571454448961165
"2639"	19	"STANDING"	-0.547686648058333
"2640"	21	"STANDING"	-0.519921228860294
"2641"	22	"STANDING"	-0.498008602467539
"2642"	23	"STANDING"	-0.523595932613979
"2643"	25	"STANDING"	-0.544710601825012
"2644"	2	"WALKING"	-0.404710380945695
"2645"	4	"WALKING"	-0.342943904998423
"2646"	9	"WALKING"	-0.389235806788194
"2647"	10	"WALKING"	-0.35991116114966
"2648"	12	"WALKING"	-0.395951354300625
"2649"	13	"WALKING"	-0.438516269089552
"2650"	1	"WALKING_DOWNSTAIRS"	-0.475513151928571
"2651"	3	"WALKING_DOWNSTAIRS"	-0.42224213900844
"2652"	5	"WALKING_DOWNSTAIRS"	-0.38124450999702
"2653"	6	"WALKING_DOWNSTAIRS"	-0.382584283391385
"2654"	7	"WALKING_DOWNSTAIRS"	-0.396276780192857
"2655"	8	"WALKING_DOWNSTAIRS"	-0.382306838409804
"2656"	1	"WALKING_UPSTAIRS"	-0.666216259623824
"2657"	13	"WALKING_UPSTAIRS"	-0.68985626468254
"2658"	18	"WALKING_UPSTAIRS"	-0.676424989074176
"2659"	20	"WALKING_UPSTAIRS"	-0.694996604237288
"2660"	24	"WALKING_UPSTAIRS"	-0.696097224981627
"2661"	25	"LAYING"	0.38590967418209
"2662"	26	"LAYING"	0.356458824582398
"2663"	27	"LAYING"	0.349948559982447
"2664"	28	"LAYING"	0.375808060983168
"2665"	29	"LAYING"	0.419243209710436
"2666"	30	"LAYING"	0.433416131571802
"2667"	8	"SITTING"	0.501043828639106
"2668"	11	"SITTING"	0.525689226207911
"2669"	14	"SITTING"	0.536545228621981
"2670"	15	"SITTING"	0.505688149596037
"2671"	16	"SITTING"	0.514555841440984
